fecha,titulo,autor(a),categoria,periodico,enlace
2023-05-09 07:03:00,Balacera en Hato Rey deja varias personas heridas,CyberNews,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20230509/balacera-en-hato-rey-deja-varias-personas-heridas/
2023-05-09 06:38:00,Vuelven los altos índices de calor,CyberNews,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20230509/vuelven-los-altos-indices-de-calor/
2023-05-09 05:45:00,Juez Besosa: “Lentitud del gobierno fue lo que provocó designación en la Policía”,Oscar J. Serrano,Tribunales,Noticel,https://www.noticel.com/tribunales/ahora/top-stories/20230509/juez-besosa-lentitud-del-gobierno-fue-lo-que-provoco-designacion-en-la-policia/
2023-05-09 05:45:00,Vivienda ya desembolsó $200 millones que recibió para labores recuperación,Antonio Gómez/ Especial para NotiCel,Economia,Noticel,https://www.noticel.com/economia/top-stories/20230509/vivienda-ya-desembolso-200-millones-que-recibio-para-labores-recuperacion/
2023-05-09 05:45:00,El jurado debatirá desde hoy el caso de violación atribuido a Donald Trump,EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/top-stories/20230509/el-jurado-debatira-desde-hoy-el-caso-de-violacion-atribuido-a-donald-trump/
2023-05-09 05:45:00,Parte hoy el recuento de votos de elección a presidencia del PPD,Leoncio Pineda Dattari,Ahora,Noticel,https://www.noticel.com/ahora/politica/top-stories/20230509/parte-hoy-el-recuento-de-votos-de-eleccion-a-presidencia-del-ppd/
2023-05-09 05:45:00,Caso Spagnoletti: “No pueden condenar a un hombre adivinando”,Oscar J. Serrano,Tribunales,Noticel,https://www.noticel.com/tribunales/ahora/top-stories/20230509/caso-spagnoletti-no-pueden-condenar-a-un-hombre-adivinando/
2023-05-08 23:09:00,Miami se coloca a una victoria de volver a las finales del Este,EFE,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/top-stories/20230508/miami-se-coloca-a-una-victoria-de-volver-a-las-finales-del-este/
2023-05-08 22:38:00,Recaudos del Fondo General superaron nuevamente en marzo las proyecciones,Antonio Gómez/ Especial para NotiCel,Economia,Noticel,https://www.noticel.com/economia/top-stories/20230508/recaudos-del-fondo-general-superaron-nuevamente-en-marzo-las-proyecciones-2/
2023-05-08 20:54:00,"Jokic recibe multa de $25,000 por incidente con el dueño de los Suns",EFE,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20230508/jokic-recibe-multa-de-25000-por-incidente-con-el-dueno-de-los-suns/
2023-05-08 20:39:00,Seguidores de Luis Javier Hernández pidieron la llave de la sede del PPD,NotiCel,Ahora,Noticel,https://www.noticel.com/ahora/politica/top-stories/20230508/luis-javier-hernandez-pidio-la-llave-de-la-sede-del-ppd/
2023-05-08 18:58:00,"La frontera sur de Estados Unidos, saturada por la llegada masiva de migrantes",EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20230508/la-frontera-sur-de-estados-unidos-saturada-por-la-llegada-masiva-de-migrantes/
2023-05-08 18:50:00,Melina León da un concierto en la cárcel de mujeres,EFE,Pop,Noticel,https://www.noticel.com/pop/20230508/melina-leon-da-un-concierto-en-la-carcel-de-mujeres/
2023-05-08 18:09:00,Detenida la mujer captada en video disparando frente a negocio de la Calle Loíza,NotiCel,La-Calle,Noticel,https://www.noticel.com/la-calle/policiacas/top-stories/20230508/detenida-la-mujer-captada-en-video-disparando-frente-a-negocio-de-la-calle-loiza/
2023-05-08 17:36:00,"Advertencia de inundaciones en Isabela, Quebradillas y Aguada",CyberNews,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20230508/advertencia-de-inundaciones-en-isabela-quebradillas-y-aguada/
2023-05-08 16:41:00,Plan de Manejo de Emergencias para temporada de huracanes incluye talleres educativos,Naysha Zamira Padró,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/20230508/plan-de-manejo-de-emergencias-para-temporada-de-huracanes-incluye-talleres-educativos/
2023-05-08 16:36:00,Camión volcado en la PR-30 de Las Piedras a Humacao,NotiCel,La-Calle,Noticel,https://www.noticel.com/la-calle/policiacas/20230508/camion-volcado-en-la-pr-30-de-las-piedras-a-humacao/
2023-05-08 16:29:00,Defensa de Trump concluye con argumento de que la denunciante por violación buscaba la fama,EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20230508/defensa-de-trump-concluye-con-argumento-de-que-la-denunciante-por-violacion-buscaba-la-fama/
2023-05-08 16:11:00,Gobierno supera expectativas con auspicio de evento de la WWE en PR,NotiCel,Pop,Noticel,https://www.noticel.com/pop/20230508/gobierno-supera-expectativas-con-auspicio-de-evento-de-la-wwe-en-pr/
2023-05-08 15:46:00,"La Casa Blanca sobre los tiroteos: ""Esto es una crisis""",EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20230508/la-casa-blanca-sobre-los-tiroteos-esto-es-una-crisis/
2023-05-08 15:34:00,"Jesús Manuel: “Que no haya duda del resultado de la elección, porque la militancia va a percibirlo”",NotiCel,Ahora,Noticel,https://www.noticel.com/ahora/politica/top-stories/20230508/jesus-manuel-que-no-haya-duda-del-resultado-de-la-eleccion-porque-la-militancia-va-a-percibirlo/
2023-05-08 15:18:00,Los demócratas alertan de que el impago de la deuda podría costar 1.6 billones,EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20230508/los-democratas-alertan-de-que-el-impago-de-la-deuda-podria-costar-1-6-billones/
2023-05-08 15:13:00,Investigan muerte de una infante de año y medio de nacido,NotiCel,La-Calle,Noticel,https://www.noticel.com/la-calle/policiacas/20230508/investigan-muerte-de-un-infante-de-ano-y-medio-de-nacido/
2023-05-08 15:06:00,ICF culmina autopsia de turistas peruanos asesinados en la Calle Loíza,NotiCel,La-Calle,Noticel,https://www.noticel.com/la-calle/policiacas/20230508/icf-culmina-autopsia-de-turistas-peruanos-asesinados-en-la-calle-loiza/
2023-05-08 14:35:00,Sabana Grande domina el torneo preparatorio del sóftbol femenino,NotiCel,Deportes,Noticel,https://www.noticel.com/deportes/20230508/sabana-grande-domina-el-torneo-preparatorio-del-softbol-femenino/
2023-05-08 13:53:00,"La escritora Jean Carroll demandó a Trump para ""limpiar su buen nombre""",EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20230508/la-escritora-jean-carroll-demando-a-trump-para-limpiar-su-buen-nombre/
2023-05-08 13:29:00,Alcalde de Trujillo Alto enfrenta querella por acoso sexual,NotiCel,Municipios,Noticel,https://www.noticel.com/municipios/ahora/top-stories/20230508/alcalde-de-trujillo-alto-enfrenta-querella-por-acoso-sexual/
2023-05-08 12:35:00,"Según Hernández, la próxima semana se sabrá quién será el presidente del PPD",NotiCel,Politica,Noticel,https://www.noticel.com/politica/ahora/ppd/top-stories/20230508/segun-hernandez-la-proxima-semana-se-sabra-quien-sera-el-presidente-del-ppd/
2023-05-08 12:08:00,EN VIVO: Nino Correa anuncia primeros preparativos para temporada de huracanes,NotiCel,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/20230508/en-vivo-nino-correa-anuncia-primeros-preparativos-para-temporada-de-huracanes/
2023-05-08 11:49:00,Por buen camino la selección nacional de polo acuático femenino,NotiCel,Deportes,Noticel,https://www.noticel.com/deportes/20230508/por-buen-camino-la-seleccion-nacional-de-polo-acuatico-femenino/
2023-05-08 11:02:00,Salud ordena a aseguradoras a cumplir con pagos y tarifas,NotiCel,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/negocio-de-la-salud/top-stories/20230508/salud-ordena-a-aseguradoras-a-cumplir-con-pagos-y-tarifas/
2023-05-08 10:35:00,Texas envía helicópteros a la frontera para interceptar y repeler inmigrantes,EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/mundo/20230508/texas-envia-helicopteros-a-la-frontera-para-interceptar-y-repeler-inmigrantes/
2023-05-08 10:08:00,Junta pide al gobierno desarrollar proceso de permiso expedito para “proyectos críticos”,Oscar J. Serrano,Economia,Noticel,https://www.noticel.com/economia/top-stories/20230508/junta-pide-al-gobierno-desarrollar-proceso-de-permiso-expedito-para-proyectos-criticos/
2023-05-08 09:50:00,Los Nuggets desperdician los 53 puntos de Jokic,EFE,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20230508/los-nuggets-desperdician-los-53-puntos-de-jokic/
2023-05-08 09:40:00,Cuando el púlpito se convierte en una pistola de insultos,Lic. Jaime Sanabria Montañez,Opiniones,Noticel,https://www.noticel.com/opiniones/20230508/cuando-el-pulpito-se-convierte-en-una-pistola-de-insultos/
2023-05-08 09:10:00,Investigan carjackings en Toa Baja y Cayey,NotiCel,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20230508/investigan-carjackings-en-toa-baja-y-cayey/
2023-05-08 08:54:00,Tres jonrones de Goldschmidt dan respiro a los Cardenales,EFE,Mlb,Noticel,https://www.noticel.com/mlb/beisbol/deportes/20230508/tres-jonrones-de-goldschmidt-dan-respiro-a-los-cardenales/
2023-05-08 08:22:00,Votación irregular y actas que no cuadran entre las denuncias sobre elección del PPD,CyberNews,Ppd,Noticel,https://www.noticel.com/ppd/politica/ahora/top-stories/20230508/votacion-irregular-y-actas-que-no-cuadran-entre-las-denuncias-sobre-eleccion-del-ppd/
2023-05-08 07:52:00,"Informe del tránsito para hoy, lunes",CyberNews,Transito,Noticel,https://www.noticel.com/transito/la-calle/20230508/informe-del-transito-para-hoy-lunes-5/
2023-05-08 07:45:00,Corozal logra su segunda victoria en la final,NotiCel,Deportes,Noticel,https://www.noticel.com/deportes/20230508/corozal-logra-su-segunda-victoria-en-la-final/
2023-05-08 07:02:00,Muere otro motorista que iba a exceso de velocidad,CyberNews,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20230508/muere-otro-motorista-que-iba-a-exceso-de-velocidad/
2023-05-08 06:48:00,Salinas asegura el liderato del sur,NotiCel,Doble-A,Noticel,https://www.noticel.com/doble-a/beisbol/deportes/20230508/salinas-asegura-el-liderato-del-sur/
2023-05-08 06:35:00,Disminuye el calor y aumenta la humedad,CyberNews,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20230508/disminuye-el-calor-y-aumenta-la-humedad/
2023-05-08 05:45:00,Impactante: 9 de cada 10 niños maltratados en 2022 fueron abusados por padres biológicos,Leoncio Pineda Dattari,Salud,Noticel,https://www.noticel.com/salud/top-stories/20230508/impactante-9-de-cada-10-ninos-maltratados-en-2022-fueron-abusados-por-padres-biologicos/
2023-05-08 05:45:00,El feminismo como motor de cambio social,Naysha Zamira Padró,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20230508/el-feminismo-como-motor-de-cambio-social/
2023-05-08 05:45:00,Financiamiento de campaña de Romero Lugo no cumplió con la ley,Leoncio Pineda Dattari,Politica,Noticel,https://www.noticel.com/politica/ahora/municipios/top-stories/20230508/financiamiento-de-campana-de-romero-lugo-no-cumplio-con-la-ley/
2023-05-07 17:41:00,Equipo de tríalo boricua establece marcas en Ironman en Texas,NotiCel,Deportes,Noticel,https://www.noticel.com/deportes/20230507/equipo-de-trialo-boricua-establece-marcas-en-ironman-en-texas/
2023-05-07 16:56:00,"Participación en elección del PPD rondaría los 50,000 votantes",Leoncio Pineda Dattari,Politica,Noticel,https://www.noticel.com/politica/ahora/20230507/participacion-en-eleccion-del-ppd-rondaria-los-50000-votantes/
2023-05-07 16:41:00,PPD ofrece detalles de los números en la votación especial,NotiCel,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/20230507/en-vivo-desde-el-ppd-ofrecen-detalles-de-la-votacion/
2023-05-07 16:15:00,PPD: Hernández y Ortiz se declaran ganadores y todo indica que habrá recuento,Leoncio Pineda Dattari,Politica,Noticel,https://www.noticel.com/politica/ahora/20230507/ppd-hernandez-y-ortiz-se-declaran-ganadores-y-todo-indica-que-habra-recuento/
2023-05-07 15:24:00,Hombre resulta con quemaduras en un 50% de su cuerpo tras explosión,NotiCel,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20230507/hombre-resulta-con-quemaduras-en-un-50-de-su-cuerpo-tras-explosion/
2023-05-07 14:27:00,Biden declara luto nacional tras tiroteo en centro comercial de Texas,EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/20230507/biden-declara-luto-nacional-tras-tiroteo-en-centro-comercial-de-texas/
2023-05-07 12:19:00,Canelo venció por decisión al británico John Ryder,EFE,Boxeo,Noticel,https://www.noticel.com/boxeo/20230507/canelo-vencio-por-decision-al-britanico-john-ryder/
2023-05-07 11:23:00,Oficina del Contralor Electoral audita el 100% de los comités políticos y revela hallazgos,NotiCel,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/top-stories/20230507/oficina-del-contralor-electoral-audita-el-100-de-los-comites-politicos-y-revela-hallazgos/
2023-05-07 11:15:00,Muere sujeto tras quedar pillado en ascensor de edificio en Arecibo,NotiCel,Ahora,Noticel,https://www.noticel.com/ahora/20230507/muere-sujeto-tras-quedar-pillado-en-ascensor-de-edificio-en-arecibo/
2023-05-07 10:31:00,Así transcurrió la votación para la presidencia del PPD,NotiCel,Gobierno,Noticel,https://www.noticel.com/gobierno/ahora/top-stories/20230507/vea-aqui-las-incidencias-sobre-la-votacion-para-la-presidencia-del-ppd/
2023-05-07 10:03:00,Contundente triunfo 20-1 de Piratas sobre Cafeteros,NotiCel,Beisbol,Noticel,https://www.noticel.com/beisbol/deportes/20230507/contundente-triunfo-20-1-de-piratas-sobre-cafeteros/
2023-05-07 09:56:00,Continúan hoy los altos índices de calor en la Isla,CyberNews,El-Tiempo,Noticel,https://www.noticel.com/el-tiempo/20230507/continuan-hoy-los-altos-indices-de-calor-en-la-isla/
2023-05-07 09:37:00,Bad Bunny vence al luchador Damian Priest en el Backlash de la WWE,EFE,Deportes,Noticel,https://www.noticel.com/deportes/20230507/bad-bunny-vence-al-luchador-damian-priest-en-el-backlash-de-la-wwe/
2023-05-07 06:00:00,Estudiantes de la Politécnica ganan premio con proyecto y materiales a base de sargazo,Naysha Zamira Padró,Hack,Noticel,https://www.noticel.com/hack/top-stories/20230507/estudiantes-de-la-politecnica-ganan-premio-con-proyecto-y-materiales-a-base-de-sargazo/
2023-05-07 06:00:00,El PPD votará hoy por un nuevo presidente tras meses de luchas internas,NotiCel,Ppd,Noticel,https://www.noticel.com/ppd/politica/ahora/top-stories/20230507/el-ppd-votara-hoy-por-un-nuevo-presidente-tras-meses-de-luchas-internas/
2023-05-07 06:00:00,Esposa de Bolsonaro pide acabar con norma que promueve a la mujer en política,EFE,Politica,Noticel,https://www.noticel.com/politica/ahora/mundo/top-stories/20230507/esposa-de-bolsonaro-pide-acabar-con-norma-que-promueve-a-la-mujer-en-politica/
2023-05-07 06:00:00,Alertan por cobro abusivo a artesanos por parte de ferias,Leoncio Pineda Dattari,Cultura,Noticel,https://www.noticel.com/cultura/ahora/top-stories/20230507/alertan-por-cobro-abusivo-a-artesanos-por-parte-de-ferias/
2023-05-06 19:52:00,Tiroteo en centro comercial de Texas deja varios muertos,EFE,Estados-Unidos,Noticel,https://www.noticel.com/estados-unidos/top-stories/20230506/tiroteo-en-centro-comercial-de-texas-deja-varios-muertos/
2023-05-06 19:38:00,La Policía busca en hospitales para intentar dar con parientes de bebé que dejaron en la playa,NotiCel,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20230506/la-policia-busca-en-hospitales-para-intentar-dar-con-parientes-de-bebe-que-dejaron-en-la-playa/
2023-05-06 17:43:00,"Hoy, otra vez, podría irse la luz",CyberNews,Ahora,Noticel,https://www.noticel.com/ahora/top-stories/20230506/hoy-otra-vez-podria-irse-la-luz/
2023-05-06 17:20:00,Optimista Jesús Manuel Ortiz con el respaldo de los populares,NotiCel,Ppd,Noticel,https://www.noticel.com/ppd/politica/ahora/top-stories/20230506/optimista-jesus-manuel-ortiz-con-el-respaldo-de-los-populares/
2023-05-06 16:18:00,Jesús Manuel Ortiz celebra el cierre de su campaña,NotiCel,Ppd,Noticel,https://www.noticel.com/ppd/politica/ahora/20230506/en-vivo-jesus-manuel-ortiz-celebra-el-cierre-de-su-campana/
2023-05-06 14:54:00,Uruguay será el primer país latinoamericano en hacer delivery con drones,EFE,Mundo,Noticel,https://www.noticel.com/mundo/20230506/uruguay-sera-el-primer-pais-latinoamericano-en-hacer-delivery-con-drones/
2023-05-06 14:47:00,Le incendian el carro frente a su casa en Carolina,NotiCel,La-Calle,Noticel,https://www.noticel.com/la-calle/20230506/le-incendian-el-carro-frente-a-su-casa-en-carolina/
2023-05-06 14:02:00,Policía británica arresta a 52 manifestantes que protestaban contra la monarquía,EFE,Mundo,Noticel,https://www.noticel.com/mundo/20230506/policia-britanica-arresta-a-52-manifestantes-que-protestaban-contra-la-monarquia/
2023-05-06 12:44:00,Definida la preselección de levantamiento de pesas,NotiCel,Deportes,Noticel,https://www.noticel.com/deportes/20230506/definida-la-preseleccion-de-levantamiento-de-pesas/
2023-05-06 12:20:00,Encuentran bebé envuelto en una sábana en playa de Loíza,NotiCel,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/top-stories/20230506/encuentran-bebe-envuelto-en-una-sabana-en-playa-de-loiza/
2023-05-06 12:07:00,Matan hombre y hieren a mujer en Santa Isabel,CyberNews,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20230506/matan-hombre-y-hieren-a-mujer-en-santa-isabel/
2023-05-06 11:55:00,Harry llega sin Meghan a la coronación de su padre y lo excluyen del saludo familiar,EFE,Mundo,Noticel,https://www.noticel.com/mundo/20230506/harry-llega-sin-meghan-a-la-coronacion-de-su-padre-y-lo-excluyen-del-saludo-familiar/
2023-05-06 11:32:00,Hallan mujer muerta en motel de Carolina,CyberNews,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20230506/hallan-mujer-muerta-en-motel-de-carolina/
2023-05-06 11:25:00,Asesinan madre puertorriqueña y sus tres hijos en Florida,NotiCel,Ahora,Noticel,https://www.noticel.com/ahora/20230506/asesinan-madre-puertorriquena-y-sus-tres-hijos-en-florida/
2023-05-06 11:20:00,Los Lancheros se quedan con último boleto de la Metro,NotiCel,Doble-A,Noticel,https://www.noticel.com/doble-a/beisbol/deportes/20230506/los-lancheros-se-quedan-con-ultimo-boleto-de-la-metro/
2023-05-06 11:11:00,"Le hacen carjacking a empleado de ""El Hamburguer"" y le llevan hasta las llaves del negocio",NotiCel,Article,Noticel,https://www.noticel.com/article/20230506/le-hacen-carjacking-a-empleado-de-el-hamburguer-y-le-llevan-hasta-las-llaves-del-negocio/
2023-05-06 11:06:00,Muere al estrellar su carro contra barrera de hormigón,CyberNews,Policiacas,Noticel,https://www.noticel.com/policiacas/la-calle/20230506/muere-al-estrellar-su-carro-contra-barrera-de-hormigon/
2023-05-06 10:33:00,Respiran los Suns ante los Nuggets,EFE,Nba,Noticel,https://www.noticel.com/nba/baloncesto/deportes/20230506/respiran-los-suns-ante-los-nuggets/
2023-05-06 10:18:00,Tatis Jr y Santander se lucieron con el bate,EFE,Mlb,Noticel,https://www.noticel.com/mlb/beisbol/deportes/20230506/tatis-jr-y-santander-se-lucieron-con-el-bate/
